isbn,name,writer,company,pyear,KDC,img
9788971848661,관계의 본심 :스탠퍼드 교수들이 27가지 실험으로 밝혀낸 관계의 놀라운 맨 얼굴,"클리포드 나스,방영호 옮김",푸른숲,2011,189.2,http://image.kyobobook.co.kr/images/book/large/661/l9788971848661.jpg
9788971848722,나를 찾아줘 :길리언 플린 장편소설,지은이: 길리언 플린 ;옮긴이: 강선재,푸른숲,2013,843.6,http://image.kyobobook.co.kr/images/book/large/722/l9788971848722.jpg
9788971848838,추억의 절반은 맛이다 :박찬일 셰프 음식 에세이,지은이: 박찬일,푸른숲,2012,594.04,http://image.kyobobook.co.kr/images/book/large/838/l9788971848838.jpg
9788971848852,나는 결심하지만 뇌는 비웃는다,데이비드 디살보 지음 ;이은진 옮김,푸른숲,2012,181.71,http://image.kyobobook.co.kr/images/book/large/852/l9788971848852.jpg
9788971849378,"안녕, 태극기!",박윤규 글 ;백대승 그림,푸른숲,2012,813.7,http://image.kyobobook.co.kr/images/book/large/378/l9788971849378.jpg
9788971849828,달이네 추석맞이,선자은 글 ;차정인 그림,푸른숲,2013,386,http://image.kyobobook.co.kr/images/book/large/828/l9788971849828.jpg
9788971866184,(New) 布石事典,서림 바둑 편찬회 엮음,서림문화사,2012,691.2,http://image.kyobobook.co.kr/images/book/large/184/l9788971866184.jpg
9788971866580,(알기쉬운) 관광여행 영어 회화,사공철 지음,서림문화사,2017,747.5,http://image.kyobobook.co.kr/images/book/large/580/l9788971866580.jpg
9788971872093,쌀생산과학,채제천 저,鄕文社,2005,524.2,http://image.kyobobook.co.kr/images/book/large/093/l9788971872093.jpg
9788971902387,(전문가와 함께 짓는) 우리아기 좋은이름 =Baby naming,글쓴이: 김동완,동학사,2008,188.3,http://image.kyobobook.co.kr/images/book/large/387/l9788971902387.jpg
9788971902639,(솔뫼선생과 함께) 알면 약이 되는 몸에 좋은 식물 150,글·사진: 솔뫼,동학사,2009,481.63,http://image.kyobobook.co.kr/images/book/large/639/l9788971902639.jpg
9788971904404,(아기 운이 쑥쑥) 예쁜 이름 좋은 이름 1000,지은이: 박상원,동학사,2014,188.3,http://image.kyobobook.co.kr/images/book/large/404/l9788971904404.jpg
9788971904954,와인은 어렵지 않아 :그림과 함께 배우는 와인 입문서,오펠리 네만 글씀 ;박홍진 옮김,Greencook,2015,573.2,http://image.kyobobook.co.kr/images/book/large/954/l9788971904954.jpg
9788971905999,(캐릭터에 숨을 불어넣는) 시나리오 작가를 위한 심리학,지은이: 윌리엄 인딕 ;옮긴이: 유지나,동학사,2017,688.018,http://image.kyobobook.co.kr/images/book/large/999/l9788971905999.jpg
9788971906071,커피는 어렵지 않아 :그림과 함께 배우는 커피 입문서,"글쓴이: 세바스티앵 라시뇌,옮긴이: 정한진",Greencook(그린쿡),2017,594.3463,http://image.kyobobook.co.kr/images/book/large/071/l9788971906071.jpg
9788971906699,Tea sommelier :티는 어렵지 않아,"프랑수아 그자비에 델마,이지아 번역",Greencook(그린쿡),2019,573.94,http://image.kyobobook.co.kr/images/book/large/699/l9788971906699.jpg
9788971932032,인류사를 바꾼 100대 과학사건 =Scientific events,이정임 지음,학민사,2011,409,http://image.kyobobook.co.kr/images/book/large/032/l9788971932032.jpg
9788971932247,(보면 보이는) 우리말 한자,지은이: 장의균,학민사,2015,711.4,http://image.kyobobook.co.kr/images/book/large/247/l9788971932247.jpg
9788971967096,"아가야, 안녕?",제니 오버렌드 글;김장성 옮김,사계절출판사,2000,598,http://image.kyobobook.co.kr/images/book/large/096/l9788971967096.jpg
9788971967676,"반갑다, 논리야",위기철 지음 ;김우선 그림,사계절출판사,2001,170,http://image.kyobobook.co.kr/images/book/large/676/l9788971967676.jpg
9788971967683,세계 미술사 박물관:선사시대부터 현대까지,클라우디오 메를로 글;노성두 옮김,사계절출판사,2001,609,http://image.kyobobook.co.kr/images/book/large/683/l9788971967683.jpg
9788971967751,똥벼락,김회경 글;조혜란 그림,사계절출판사,2001,813.6,http://image.kyobobook.co.kr/images/book/large/751/l9788971967751.jpg
9788971967867,손도끼,게리 폴슨 지음;김민석 옮김,사계절출판사,2001,843,http://image.kyobobook.co.kr/images/book/large/867/l9788971967867.jpg
9788971968345,프린들 주세요,앤드루 클레먼츠 지음;양혜원 그림,사계절출판사,2001,843,http://image.kyobobook.co.kr/images/book/large/345/l9788971968345.jpg
9788971968413,누가 내 머리에 똥 쌌어?,베르너 홀츠바르프 글 ;볼프 에를브루흐 그림,사계절출판사,2003,853,http://image.kyobobook.co.kr/images/book/large/413/l9788971968413.jpg
9788971968710,마당을 나온 암탉,황선미 지음 ;김환영 그림,사계절출판사,2007,813.7,http://image.kyobobook.co.kr/images/book/large/710/l9788971968710.jpg
9788971968994,교실밖 국어여행,"강혜원,서계현 지음",사계절출판사,2009,710,http://image.kyobobook.co.kr/images/book/large/994/l9788971968994.jpg
9788971991060,감옥으로부터의 사색:신영복 옥중서간,신영복 지음,돌베개,1998,816.6,http://image.kyobobook.co.kr/images/book/large/060/l9788971991060.jpg
9788971991367,유시민의 경제학 카페,유시민 글,돌베개,2002,320.4,http://image.kyobobook.co.kr/images/book/large/367/l9788971991367.jpg
9788971991893,"건축, 사유의 기호:승효상이 만난 20세기 불멸의 건축들",승효상 지음,돌베개,2004,610.9205,http://image.kyobobook.co.kr/images/book/large/893/l9788971991893.jpg
9788971992029,강의:나의 동양고전 독법,신영복 지음,돌베개,2004,152,http://image.kyobobook.co.kr/images/book/large/029/l9788971992029.jpg
9788971992166,고전소설 속 역사여행,신병주;노대환 [공]지음,돌베개,2005,911.004,http://image.kyobobook.co.kr/images/book/large/166/l9788971992166.jpg
9788971992296,(쉽게 읽는) 백범일지,김구 지음;도진순 엮어 옮김,돌베개,2005,340.99,http://image.kyobobook.co.kr/images/book/large/296/l9788971992296.jpg
9788971993309,후불제 민주주의 :유시민의 헌법 에세이,유시민 지음,돌베개,2009,340.4,http://image.kyobobook.co.kr/images/book/large/309/l9788971993309.jpg
9788971994085,"망국의 역사, 조선을 읽다 :김기협의 역사 에세이",김기협 지음,돌베개,2010,911.059,http://image.kyobobook.co.kr/images/book/large/085/l9788971994085.jpg
9788971994276,국가란 무엇인가,지은이: 유시민,돌베개,2011,341,http://image.kyobobook.co.kr/images/book/large/276/l9788971994276.jpg
9788971995259,아다지오 소스테누토 =어느 인문주의자의 클래식 읽기 /Adagio sostenuto,문학수 지음,돌베개,2013,670.9,http://image.kyobobook.co.kr/images/book/large/259/l9788971995259.jpg
9788971995600,옛그림을 보는 법 :전통미술의 상징세계,허균 지음,돌베개,2013,653.11,http://image.kyobobook.co.kr/images/book/large/600/l9788971995600.jpg
9788971995921,"건강의 배신 :건강불안과 과잉의료의 시대, 의료화 사회의 정체를 묻다",이노우에 요시야스 엮음 ;김경원 옮김,돌베개,2014,517.3,http://image.kyobobook.co.kr/images/book/large/921/l9788971995921.jpg
9788971995945,세상은 어떻게 뉴스가 될까 :커뮤니케이션으로서의 뉴스,홍성일 지음 ;어진선 그림,돌베개,2014,70,http://image.kyobobook.co.kr/images/book/large/945/l9788971995945.jpg
9788971996010,더 클래식 =(The) classic,문학수 지음,돌베개,2014-2016,670.9,http://image.kyobobook.co.kr/images/book/large/010/l9788971996010.jpg
9788971996096,"나의 한국현대사 :1959-2014, 55년의 기록",유시민 지음,돌베개,2014,911.07,http://image.kyobobook.co.kr/images/book/large/096/l9788971996096.jpg
9788971996201,어느 독일인 이야기 :회상 1914~1933,제바스티안 하프너 지음 ;이유림 옮김,돌베개,2014,70.99,http://image.kyobobook.co.kr/images/book/large/201/l9788971996201.jpg
9788971996317,예술로 만난 사회 :파우스트에서 설국열차까지,김호기 지음,돌베개,2014,600.13,http://image.kyobobook.co.kr/images/book/large/317/l9788971996317.jpg
9788971996379,늙어감에 대하여 :저항과 체념 사이에서,장 아메리 지음 ;김희상 옮김,돌베개,2014,126,http://image.kyobobook.co.kr/images/book/large/379/l9788971996379.jpg
9788971996607,더 클래식 =(The) classic,문학수 지음,돌베개,2014-2016,670.9,http://image.kyobobook.co.kr/images/book/large/607/l9788971996607.jpg
9788971996676,담론 :신영복의 마지막 강의,신영복 지음,돌베개,2015,199.2,http://image.kyobobook.co.kr/images/book/large/676/l9788971996676.jpg
9788971997048,명리 :운명을 읽다,강헌 지음,돌베개,2015,188.5,http://image.kyobobook.co.kr/images/book/large/048/l9788971997048.jpg
9788971997284,더 클래식 =(The) classic,문학수 지음,돌베개,2014-2016,670.9,http://image.kyobobook.co.kr/images/book/large/284/l9788971997284.jpg
9788971997901,명리 :운명을 조율하다,강헌 지음,돌베개,2016,188.5,http://image.kyobobook.co.kr/images/book/large/901/l9788971997901.jpg
9788971998014,국가란 무엇인가,유시민 지음,돌베개,2017,341,http://image.kyobobook.co.kr/images/book/large/014/l9788971998014.jpg
9788971998458,죽은 자들의 도시를 위한 교향곡 :쇼스타코비치와 레닌그라드 전투,M.T. 앤더슨 지음 ;장호연 옮김,돌베개,2018,670.9,http://image.kyobobook.co.kr/images/book/large/458/l9788971998458.jpg
9788971998557,역사의 역사 =History of writing history,유시민 지음,돌베개,2018,900,http://image.kyobobook.co.kr/images/book/large/557/l9788971998557.jpg
9788971999066,"한국의 들꽃 :우리 들에 사는 꽃들의 모든 것 =Herbaceous plants of Korean peninsulaⅠ : plants living in seasides, rivers, wetlands and cities","김진석,김중현 지음",돌베개,2018,481.9911,http://image.kyobobook.co.kr/images/book/large/066/l9788971999066.jpg
9788971999318,거짓말 읽는 법,베티나 슈탕네트 저 ;김희상 역,돌베개,2019,181.81,http://image.kyobobook.co.kr/images/book/large/318/l9788971999318.jpg
9788971999615,묵상 :건축가 승효상의 수도원 순례,승효상 지음,돌베개,2019,549.23,http://image.kyobobook.co.kr/images/book/large/615/l9788971999615.jpg
9788972207368,"벽난로, 구들방을 데우다 :서양식 벽난로와 전통 구들의 만남",글·그림: 이화종,도솔,2012,547.72,http://image.kyobobook.co.kr/images/book/large/368/l9788972207368.jpg
9788972207412,(도시농부 올빼미의) 텃밭 가이드,유다경 글·그림·사진,도솔,2013-2015,525.4,http://image.kyobobook.co.kr/images/book/large/412/l9788972207412.jpg
9788972207436,(도시농부 올빼미의) 텃밭 가이드,유다경 글·그림·사진,도솔,2013-2015,525.4,http://image.kyobobook.co.kr/images/book/large/436/l9788972207436.jpg
9788972207443,(도시농부 올빼미의) 텃밭 가이드,유다경 글·그림·사진,도솔,2013-2015,525.4,http://image.kyobobook.co.kr/images/book/large/443/l9788972207443.jpg
9788972207498,부의 주인은 누구인가 :당신을 부자로 만드는 돈 사용설명서,"비키 로빈,강순이 옮김",도솔,2019,327.04,http://image.kyobobook.co.kr/images/book/large/498/l9788972207498.jpg
9788972212812,바닷속 생물 이야기,아사이 미노루 글;김창원 옮김,진선출판사,2001,472,http://image.kyobobook.co.kr/images/book/large/812/l9788972212812.jpg
9788972214144,나무 쉽게 찾기,윤주복 글·사진,진선출판사,2004,485.16,http://image.kyobobook.co.kr/images/book/large/144/l9788972214144.jpg
9788972215226,스케치 쉽게 하기 :기초 드로잉,김충원 지음,진선출판사,2007,656.2,http://image.kyobobook.co.kr/images/book/large/226/l9788972215226.jpg
9788972215240,스케치 쉽게 하기:인물 드로잉=Human face drawing techniques,김충원 지음,진선출판사,2007,656.2,http://image.kyobobook.co.kr/images/book/large/240/l9788972215240.jpg
9788972215325,수채화 쉽게 하기 :투명 수채 기법,김충원 지음,진선출판사,2007,652.52,http://image.kyobobook.co.kr/images/book/large/325/l9788972215325.jpg
9788972215431,나무 해설 도감 :주변에서 볼 수 있는 나무의 모든 것,윤주복 지음,진선출판사,2008,481.9911,http://image.kyobobook.co.kr/images/book/large/431/l9788972215431.jpg
9788972215561,(어린이를 위한) 스케치 쉽게 하기 :기초 다지기,김충원 지음,진선출판사,2008,656,http://image.kyobobook.co.kr/newimages/apps/b2b_academy/common/noimage_150_215.gif
9788972215608,식빵을 맛있게 먹는 99가지 방법,지은이: 이케다 히로아키 ;옮긴이: 박지은,진선출판사,2018,594.71,http://image.kyobobook.co.kr/images/book/large/608/l9788972215608.jpg
9788972215622,(봄ㆍ여름ㆍ가을ㆍ겨울) 꽃자수 187 =flower motif of embroidery,지은이: 아오키 카즈코 ;옮긴이: 배혜영,진선출판사,2018,636.5,http://image.kyobobook.co.kr/images/book/large/622/l9788972215622.jpg
9788972215653,지금 우리말글,지은이: 손진호,진선출판사,2018,714,http://image.kyobobook.co.kr/images/book/large/653/l9788972215653.jpg
9788972215752,예쁜 자수 소품 130 :세상 어디에도 없는 나만의 자수 소품 만들기,일본보그사 지음 ;배혜영 옮김,진선출판사,2018,592.27,http://image.kyobobook.co.kr/images/book/large/752/l9788972215752.jpg
9788972215783,세상의 맛있는 빵 도감,이노우에 요시후미 감수 ;박지은 옮김,진선출판사,2019,574.753,http://image.kyobobook.co.kr/images/book/large/783/l9788972215783.jpg
9788972215844,화초 쉽게 찾기,윤주복 지음,진선출판사,2019,525.7025,http://image.kyobobook.co.kr/images/book/large/844/l9788972215844.jpg
9788972215882,맛있는 계란 요리,마쓰우라 다쓰야 지음 ;조수연 옮김,진선출판사,2019,594.552649,http://image.kyobobook.co.kr/images/book/large/882/l9788972215882.jpg
9788972215912,스케치 쉽게 하기 :마스터 컬렉션,김충원 지음,진선출판사,2019,656,http://image.kyobobook.co.kr/images/book/large/912/l9788972215912.jpg
9788972216230,(머리가 좋아지는) 그리기 백과,글·그림: 김충원,진선출판사,2009,650,http://image.kyobobook.co.kr/newimages/apps/b2b_academy/common/noimage_150_215.gif
9788972216247,(머리가 좋아지는) 그리기 백과,글·그림: 김충원,진선출판사,2009,650,http://image.kyobobook.co.kr/images/book/large/247/l9788972216247.jpg
9788972216353,(한눈에 펼쳐보는) 우리나라 지도 그림책,글: 민병준 ;그림: 구연산,진선출판사,2009,989,http://image.kyobobook.co.kr/images/book/large/353/l9788972216353.jpg
9788972216384,(머리가 좋아지는) 만들기 백과,글·그림: 김충원,진선출판사,2010,630,http://image.kyobobook.co.kr/images/book/large/384/l9788972216384.jpg
9788972216421,(한눈에 펼쳐보는) 크로스 섹션 :18가지 건축물과 교통기관의 내부를 본다,스티븐 비스티 그림 ;최의신 옮김,진선출판사,2010,530,http://image.kyobobook.co.kr/images/book/large/421/l9788972216421.jpg
9788972216513,놀이 도감 :언제 어디서 누구나 즐긴다!,오쿠나리 다쓰 글 ;김창원 옮김,진선출판사,2010,691,http://image.kyobobook.co.kr/images/book/large/513/l9788972216513.jpg
